zona_leste,zona_norte,zona_oeste,zona_sul,quartos,area,preco
0,0,0,1,1.0986122886681096,4.189654742026425,7.601402334583733
0,0,1,0,1.0986122886681096,4.330733340286331,8.160803920954665
1,0,0,0,0.6931471805599453,3.9318256327243257,6.803505257608338
0,0,1,0,1.6094379124341003,6.111467339502679,8.986071187374463
0,0,0,1,1.3862943611198906,4.718498871295094,7.824445930877619
0,0,1,0,1.0986122886681096,5.831882477283517,9.90353755128617
0,0,0,1,1.6094379124341003,5.017279836814924,8.160803920954665
1,0,0,0,1.0986122886681096,3.828641396489095,7.313886831633462
0,0,1,0,1.3862943611198906,5.10594547390058,7.937731775260109
1,0,0,0,0.6931471805599453,2.3978952727983707,6.68586094706836
0,0,1,0,1.0986122886681096,5.707110264748875,11.156264806643742
0,1,0,0,0.6931471805599453,3.4339872044851463,6.398594934535208
0,0,1,0,1.0986122886681096,4.875197323201151,8.294299608857235
0,0,1,0,1.0986122886681096,4.110873864173311,7.496097345175956
0,1,0,0,1.0986122886681096,3.828641396489095,7.170888478512505
1,0,0,0,1.791759469228055,6.255750041753367,8.987321812850125
1,0,0,0,1.9459101490553132,5.886104031450156,8.517393171418904
0,0,1,0,1.0986122886681096,5.707110264748875,7.901377353792616
1,0,0,0,1.0986122886681096,3.9318256327243257,6.90875477931522
1,0,0,0,1.9459101490553132,5.075173815233827,8.294049640102028
1,0,0,0,1.0986122886681096,5.5254529391317835,7.550135342488429
0,0,0,1,1.6094379124341003,5.638354669333745,9.472781556562168
0,1,0,0,1.0986122886681096,3.828641396489095,6.90875477931522
0,0,1,0,1.0986122886681096,5.983936280687191,10.571342565808699
1,0,0,0,1.0986122886681096,5.25227342804663,8.987321812850125
0,0,0,1,1.6094379124341003,5.707110264748875,8.987321812850125
1,0,0,0,1.0986122886681096,2.3978952727983707,7.244941546337007
1,0,0,0,1.0986122886681096,4.875197323201151,7.090076835776092
1,0,0,0,1.0986122886681096,2.3978952727983707,6.803505257608338
0,0,0,1,1.3862943611198906,5.993961427306569,8.987321812850125
0,0,1,0,1.0986122886681096,6.309918278226516,10.596659732783579
1,0,0,0,1.0986122886681096,4.0943445622221,7.346655163176539
0,1,0,0,0.6931471805599453,3.044522437723423,6.478509642208569
1,0,0,0,1.6094379124341003,5.484796933490655,7.824445930877619
0,0,0,1,1.3862943611198906,4.948759890378168,8.853808274977197
0,0,0,1,1.0986122886681096,3.9318256327243257,6.90875477931522
0,0,1,0,1.3862943611198906,5.707110264748875,8.294299608857235
0,0,1,0,1.0986122886681096,5.993961427306569,9.392745258631441
1,0,0,0,0.6931471805599453,3.9318256327243257,6.2166061010848646
0,0,0,1,1.9459101490553132,5.484796933490655,8.412054873292933
0,0,1,0,1.0986122886681096,4.189654742026425,7.170888478512505
0,1,0,0,0.6931471805599453,3.58351893845611,6.431331081933479
1,0,0,0,1.0986122886681096,4.61512051684126,6.803505257608338
0,0,1,0,1.0986122886681096,5.198497031265826,8.853808274977197
1,0,0,0,0.6931471805599453,2.3978952727983707,6.478509642208569
0,0,0,1,1.3862943611198906,5.017279836814924,7.0909098220799835
0,0,0,1,1.0986122886681096,4.51085950651685,7.496097345175956
0,0,0,1,0.6931471805599453,5.5254529391317835,9.852246888342531
0,0,0,1,1.3862943611198906,4.795790545596741,7.550135342488429
0,1,0,0,1.6094379124341003,4.2626798770413155,7.824445930877619
0,1,0,0,1.0986122886681096,4.2626798770413155,7.0909098220799835
1,0,0,0,1.3862943611198906,4.795790545596741,7.601402334583733
0,0,1,0,1.3862943611198906,6.448889394146858,9.04793908261736
0,1,0,0,1.3862943611198906,5.017279836814924,7.496097345175956
0,1,0,0,1.3862943611198906,5.375278407684165,8.517393171418904
0,0,0,1,1.0986122886681096,5.303304908059076,9.305741456739435
0,0,0,1,0.6931471805599453,3.4339872044851463,6.2166061010848646
0,1,0,0,1.3862943611198906,6.364750756851911,9.61587214452889
0,0,1,0,1.0986122886681096,4.61512051684126,7.824445930877619
0,0,0,1,1.0986122886681096,4.2626798770413155,7.0909098220799835
1,0,0,0,1.3862943611198906,4.795790545596741,7.824445930877619
0,0,1,0,1.0986122886681096,4.709530201312334,8.006700845440367
0,1,0,0,1.0986122886681096,4.110873864173311,6.90875477931522
0,0,0,1,1.3862943611198906,5.198497031265826,8.160803920954665
0,0,1,0,1.0986122886681096,4.51085950651685,7.0909098220799835
0,0,1,0,1.0986122886681096,5.771441123130016,9.546884034617925
0,1,0,0,0.6931471805599453,3.9318256327243257,6.621405651764134
0,0,1,0,1.6094379124341003,5.993961427306569,9.392745258631441
0,0,0,1,1.3862943611198906,4.795790545596741,8.853808274977197
0,1,0,0,1.3862943611198906,5.863631175598097,8.412054873292933
0,1,0,0,1.3862943611198906,4.189654742026425,7.550135342488429
0,0,1,0,1.0986122886681096,5.3981627015177525,9.392745258631441
0,1,0,0,1.0986122886681096,4.709530201312334,7.824445930877619
0,0,1,0,1.0986122886681096,5.484796933490655,8.434028950155469
1,0,0,0,1.6094379124341003,5.351858133476067,8.006700845440367
0,0,1,0,0.6931471805599453,4.709530201312334,8.699681400989514
1,0,0,0,1.3862943611198906,4.61512051684126,7.523481312573497
0,0,1,0,1.0986122886681096,4.795790545596741,8.412054873292933
0,0,0,1,0.6931471805599453,4.795790545596741,6.90875477931522
0,0,0,1,1.3862943611198906,4.51085950651685,8.294299608857235
0,0,0,1,0.6931471805599453,3.367295829986474,6.79794041297493
1,0,0,0,1.3862943611198906,5.14166355650266,8.748463629942055
1,0,0,0,1.3862943611198906,4.770684624465665,7.719129840906732
1,0,0,0,1.0986122886681096,4.189654742026425,7.170888478512505
0,0,1,0,1.0986122886681096,4.709530201312334,7.596392304064196
0,0,0,1,1.3862943611198906,4.795790545596741,8.987321812850125
0,0,1,0,1.0986122886681096,5.303304908059076,8.612685172875459
0,0,0,1,0.6931471805599453,5.442417710521793,9.392745258631441
0,1,0,0,1.0986122886681096,5.288267030694535,7.783640596221253
1,0,0,0,1.3862943611198906,4.68213122712422,7.313886831633462
0,1,0,0,1.0986122886681096,4.61512051684126,7.741099090035366
0,0,0,1,1.0986122886681096,4.795790545596741,8.294299608857235
1,0,0,0,1.3862943611198906,4.394449154672439,7.550135342488429
1,0,0,0,0.6931471805599453,3.58351893845611,7.00397413672268
0,0,1,0,1.0986122886681096,4.189654742026425,7.696667081526462
0,0,0,1,1.3862943611198906,4.897839799950911,8.412054873292933
0,0,1,0,0.6931471805599453,4.31748811353631,8.699681400989514
0,0,0,1,0.6931471805599453,3.091042453358316,6.666956792429207
0,0,0,1,1.3862943611198906,5.017279836814924,8.412054873292933
0,0,1,0,1.0986122886681096,6.55250788703459,9.798182590890704
1,0,0,0,1.0986122886681096,4.51085950651685,7.313886831633462
0,0,1,0,1.0986122886681096,5.707110264748875,8.612685172875459
0,1,0,0,1.0986122886681096,4.795790545596741,8.699681400989514
0,0,0,1,1.0986122886681096,4.948759890378168,8.006700845440367
0,1,0,0,1.0986122886681096,4.23410650459726,7.550135342488429
0,0,0,1,1.3862943611198906,5.017279836814924,7.601402334583733
1,0,0,0,1.6094379124341003,5.8888779583328805,8.987321812850125
0,0,0,1,1.0986122886681096,5.942799375126701,9.04793908261736
0,0,1,0,1.6094379124341003,5.176149732573829,7.601402334583733
0,0,0,1,1.0986122886681096,3.9318256327243257,7.313886831633462
0,0,1,0,1.3862943611198906,4.795790545596741,8.517393171418904
0,0,0,1,2.3978952727983707,5.860786223465865,9.472781556562168
0,1,0,0,1.6094379124341003,5.802118375377063,8.888894669371593
0,1,0,0,0.6931471805599453,3.9318256327243257,6.311734809152915
0,0,1,0,1.0986122886681096,6.077642243349034,9.90353755128617
1,0,0,0,1.0986122886681096,5.017279836814924,7.601402334583733
1,0,0,0,1.3862943611198906,5.0238805208462765,8.853808274977197
0,1,0,0,1.0986122886681096,3.8918202981106265,7.0909098220799835
0,1,0,0,1.0986122886681096,4.110873864173311,7.170888478512505
0,0,0,1,1.3862943611198906,5.198497031265826,8.922791623969637
0,1,0,0,1.3862943611198906,4.709530201312334,7.496097345175956
0,1,0,0,0.6931471805599453,3.4339872044851463,6.55250788703459
0,1,0,0,1.0986122886681096,5.993961427306569,9.105090961257085
1,0,0,0,1.3862943611198906,4.875197323201151,7.601402334583733
1,0,0,0,1.0986122886681096,4.795790545596741,7.244941546337007
0,0,1,0,0.6931471805599453,3.713572066704308,6.68586094706836
0,0,1,0,1.0986122886681096,6.322565239927284,10.596659732783579
1,0,0,0,1.0986122886681096,4.110873864173311,6.85751406254539
0,1,0,0,1.3862943611198906,5.7430031878094825,8.160803920954665
1,0,0,0,1.0986122886681096,4.795790545596741,8.101980731853192
0,0,1,0,1.6094379124341003,5.5254529391317835,8.546946149565585
0,0,1,0,1.3862943611198906,5.017279836814924,8.412054873292933
0,1,0,0,1.3862943611198906,5.5254529391317835,8.071218539969863
0,0,1,0,1.0986122886681096,5.638354669333745,8.853808274977197
0,0,1,0,1.3862943611198906,5.3981627015177525,8.101980731853192
0,0,1,0,0.6931471805599453,6.175867270105761,9.679781342959442
0,0,0,1,1.791759469228055,7.170888478512505,10.645448706505872
0,0,1,0,0.6931471805599453,3.828641396489095,7.208600337960199
0,1,0,0,1.0986122886681096,4.007333185232471,7.170888478512505
0,1,0,0,0.6931471805599453,3.713572066704308,7.00397413672268
0,0,1,0,1.3862943611198906,5.3230099791384085,7.972810784121404
1,0,0,0,1.6094379124341003,5.14166355650266,7.783640596221253
0,0,1,0,1.3862943611198906,4.51085950651685,7.438971592395862
0,1,0,0,0.6931471805599453,3.9318256327243257,6.478509642208569
0,0,0,1,1.0986122886681096,4.795790545596741,10.12667110305036
1,0,0,0,0.6931471805599453,3.9318256327243257,7.00397413672268
1,0,0,0,1.3862943611198906,4.997212273764115,7.824445930877619
0,0,0,1,1.3862943611198906,5.638354669333745,9.472781556562168
0,0,0,1,1.3862943611198906,4.709530201312334,7.824445930877619
0,0,1,0,0.6931471805599453,3.713572066704308,6.621405651764134
0,1,0,0,1.0986122886681096,4.51085950651685,7.170888478512505
0,0,1,0,1.0986122886681096,5.017279836814924,8.79497643168877
1,0,0,0,1.0986122886681096,4.02535169073515,6.803505257608338
1,0,0,0,1.0986122886681096,4.110873864173311,7.170888478512505
0,0,1,0,1.6094379124341003,0.6931471805599453,9.798182590890704
0,1,0,0,0.6931471805599453,3.4339872044851463,7.00397413672268
0,1,0,0,0.6931471805599453,3.713572066704308,6.68586094706836
0,0,0,1,1.6094379124341003,4.795790545596741,8.517393171418904
0,0,1,0,1.0986122886681096,4.709530201312334,8.699681400989514
1,0,0,0,0.6931471805599453,3.58351893845611,6.214608098422191
0,1,0,0,2.0794415416798357,6.621405651764134,8.665785595466064
0,1,0,0,0.6931471805599453,2.9444389791664403,6.2166061010848646
1,0,0,0,1.3862943611198906,5.303304908059076,7.719129840906732
0,1,0,0,1.3862943611198906,5.484796933490655,8.612685172875459
1,0,0,0,1.791759469228055,5.723585101952381,8.987321812850125
0,1,0,0,0.6931471805599453,3.4339872044851463,6.311734809152915
0,1,0,0,0.6931471805599453,4.2626798770413155,6.7464121285733745
0,0,0,1,1.0986122886681096,5.198497031265826,8.517393171418904
0,1,0,0,1.791759469228055,5.017279836814924,7.601402334583733
0,0,0,1,1.3862943611198906,5.707110264748875,9.04793908261736
0,1,0,0,1.3862943611198906,5.198497031265826,7.955425088912672
0,1,0,0,0.6931471805599453,3.9318256327243257,6.311734809152915
0,1,0,0,0.6931471805599453,3.713572066704308,6.90875477931522
0,0,0,1,1.3862943611198906,5.081404364984463,8.412054873292933
1,0,0,0,1.0986122886681096,5.700443573390686,8.412054873292933
0,1,0,0,1.3862943611198906,5.198497031265826,7.601402334583733
0,0,0,1,1.3862943611198906,5.017279836814924,7.955425088912672
0,1,0,0,0.6931471805599453,5.303304908059076,6.621405651764134
0,0,0,1,1.0986122886681096,4.2626798770413155,7.550135342488429
0,0,0,1,1.0986122886681096,5.860786223465865,9.770013301136158
0,0,1,0,1.3862943611198906,4.875197323201151,7.496097345175956
0,0,1,0,0.6931471805599453,5.198497031265826,8.853808274977197
1,0,0,0,1.3862943611198906,5.056245805348308,9.581972891547895
0,0,0,1,1.0986122886681096,4.795790545596741,10.404293143019792
0,1,0,0,1.6094379124341003,5.831882477283517,8.412054873292933
0,0,1,0,1.0986122886681096,5.3981627015177525,8.699681400989514
1,0,0,0,0.6931471805599453,4.02535169073515,6.55250788703459
0,0,0,1,1.3862943611198906,5.198497031265826,8.006700845440367
1,0,0,0,1.3862943611198906,5.303304908059076,7.244941546337007
0,0,0,1,1.791759469228055,5.442417710521793,9.546884034617925
1,0,0,0,0.6931471805599453,4.795790545596741,6.2166061010848646
0,1,0,0,1.3862943611198906,4.795790545596741,7.696667081526462
0,0,1,0,1.3862943611198906,5.198497031265826,7.890208213109961
1,0,0,0,1.6094379124341003,5.707110264748875,8.853808274977197
0,0,1,0,1.9459101490553132,6.111467339502679,8.77971129020447
0,0,1,0,1.0986122886681096,4.61512051684126,7.601402334583733
0,0,0,1,1.0986122886681096,4.48863636973214,8.160803920954665
0,1,0,0,1.3862943611198906,4.394449154672439,7.00397413672268
0,0,1,0,1.3862943611198906,6.2166061010848646,9.15915233520675
1,0,0,0,1.6094379124341003,5.700443573390686,8.699681400989514
0,0,0,1,1.3862943611198906,4.7535901911063645,7.804251383528112
0,0,1,0,1.6094379124341003,5.771441123130016,8.922791623969637
1,0,0,0,1.0986122886681096,5.198497031265826,7.696667081526462
0,0,0,1,1.0986122886681096,6.398594934535208,8.160803920954665
0,1,0,0,1.3862943611198906,4.51085950651685,7.244941546337007
